id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3461696,2,2016-03-18 19:58:35,2016-03-18 20:16:35,2,-74.00221252441406,40.71495056152344,-73.98126983642578,40.72500228881836,N,1080
id0646326,2,2016-03-18 19:13:59,2016-03-18 19:25:37,1,-73.97982025146483,40.73488235473633,-73.95613098144531,40.77544021606445,N,698
id3930689,1,2016-03-18 19:48:14,2016-03-18 19:57:16,1,-73.96870422363281,40.75790786743164,-73.98081970214844,40.74319076538085,N,542
id0232614,2,2016-03-18 19:50:00,2016-03-18 19:56:33,1,-73.99018096923827,40.74092864990234,-73.97828674316406,40.75136184692383,N,393
id2886970,2,2016-03-18 18:09:20,2016-03-18 18:17:12,1,-73.9779739379883,40.786865234375,-73.98094940185547,40.77446746826172,N,472
id3032627,2,2016-03-18 18:30:01,2016-03-18 18:42:22,1,-73.97657012939453,40.74771118164063,-73.98885345458984,40.754051208496094,N,741
id0501359,1,2016-03-18 18:16:48,2016-03-18 18:44:09,2,-74.0050048828125,40.72285079956055,-73.98428344726562,40.76482391357422,N,1641
id0838524,2,2016-03-18 18:26:10,2016-03-18 18:39:31,1,-73.94875335693358,40.803489685058594,-73.98126220703125,40.774089813232415,N,801
id0931390,1,2016-03-18 19:05:49,2016-03-18 19:32:12,1,-73.95540618896483,40.77351760864258,-73.98566436767578,40.74148559570313,N,1583
id3795522,1,2016-03-18 19:31:17,2016-03-18 19:57:51,1,-73.87310791015625,40.77410888671875,-73.98987579345702,40.68574142456055,N,1594
id0853089,2,2016-03-18 18:03:51,2016-03-18 18:08:07,1,-73.98196411132812,40.768741607666016,-73.9857406616211,40.772056579589844,N,256
id0800441,2,2016-03-18 19:30:22,2016-03-18 19:58:29,6,-74.01002502441406,40.71296310424805,-73.94355010986328,40.671253204345696,N,1687
id2902622,1,2016-03-18 18:46:17,2016-03-18 18:59:04,1,-73.95598602294923,40.76403045654297,-73.9885025024414,40.71656036376953,N,767
id2000562,2,2016-03-18 18:21:14,2016-03-18 18:28:49,1,-73.98584747314453,40.74040985107422,-73.99056243896483,40.72871017456055,N,455
id2250507,1,2016-03-18 18:19:32,2016-03-18 18:33:13,1,-74.0140151977539,40.71353149414063,-73.99470520019531,40.750431060791016,N,821
id3911417,2,2016-03-18 18:11:28,2016-03-18 18:16:48,5,-73.96546936035155,40.759101867675774,-73.97528839111328,40.752201080322266,N,320
id0764530,2,2016-03-18 18:00:20,2016-03-18 18:15:08,1,-74.00399780273438,40.74768829345703,-73.99446868896483,40.72684860229492,N,888
id2886787,2,2016-03-18 19:20:17,2016-03-18 19:26:02,1,-73.9832992553711,40.7500114440918,-73.99211883544923,40.74912643432617,N,345
id3323914,1,2016-03-18 19:38:46,2016-03-18 19:45:45,2,-74.00072479248048,40.76171112060547,-74.00308227539062,40.7480583190918,N,419
id3873840,1,2016-03-18 19:41:29,2016-03-18 19:59:56,2,-73.98455810546875,40.74328231811523,-73.99146270751955,40.75986862182617,N,1107
id0936363,2,2016-03-18 18:00:14,2016-03-18 18:18:25,2,-73.98983001708984,40.73408889770508,-73.98297882080078,40.756778717041016,N,1091
id2028995,2,2016-03-18 19:10:55,2016-03-18 19:22:25,1,-73.98552703857422,40.76361846923828,-73.96841430664062,40.755409240722656,N,690
id1041230,2,2016-03-18 19:52:09,2016-03-18 20:00:37,1,-73.9776382446289,40.761146545410156,-73.98014068603516,40.77305603027344,N,508
id1099385,2,2016-03-18 19:54:28,2016-03-18 20:02:55,5,-73.96977233886719,40.78975296020508,-73.95491790771484,40.81518173217773,N,507
id2247358,1,2016-03-18 18:08:33,2016-03-18 18:15:08,1,-73.9747543334961,40.74191665649415,-73.97367858886719,40.750919342041016,N,395
id1958047,2,2016-03-18 18:24:43,2016-03-18 18:52:59,1,-73.90904998779298,40.63187026977539,-73.90904998779298,40.63187026977539,N,1696
id2687647,2,2016-03-18 19:17:10,2016-03-18 19:35:22,1,-73.9808120727539,40.76465225219727,-73.98491668701173,40.74365615844727,N,1092
id1638528,2,2016-03-18 19:12:30,2016-03-18 19:18:05,4,-73.99211883544923,40.75923156738281,-73.98252868652342,40.77566909790039,N,335
id0286718,2,2016-03-18 18:59:53,2016-03-18 19:03:09,1,-73.94509887695312,40.808143615722656,-73.94849395751955,40.80379867553711,N,196
id1459144,2,2016-03-18 19:18:29,2016-03-18 19:28:16,5,-74.00843048095702,40.73506164550781,-73.99227142333984,40.77014923095703,N,587
id0286930,1,2016-03-18 19:55:04,2016-03-18 20:06:53,1,-73.98656463623048,40.751312255859375,-73.98579406738281,40.76119613647461,N,709
id3414149,1,2016-03-18 19:57:37,2016-03-18 20:07:03,1,-73.9927978515625,40.75836563110352,-73.97603607177734,40.748477935791016,N,566
id3086911,2,2016-03-18 18:25:06,2016-03-18 18:29:53,5,-73.95057678222656,40.77121353149415,-73.94679260253906,40.78042221069336,N,287
id1280000,2,2016-03-18 19:23:15,2016-03-18 19:34:42,6,-73.99790954589844,40.7236328125,-74.00514221191406,40.74176025390625,N,687
id0942745,1,2016-03-18 18:28:07,2016-03-18 18:38:22,1,-74.00070953369139,40.72570037841797,-74.00251770019531,40.74541473388672,N,615
id0283551,2,2016-03-18 18:38:54,2016-03-18 19:11:56,1,-73.87086486816406,40.773780822753906,-73.98077392578125,40.753433227539055,N,1982
id0009884,1,2016-03-18 19:04:24,2016-03-18 19:14:40,1,-73.94214630126955,40.79122924804688,-73.95404052734375,40.76680755615234,N,616
id1716605,2,2016-03-18 19:44:35,2016-03-18 19:57:08,1,-74.00059509277344,40.737342834472656,-73.98155212402342,40.72913360595703,N,753
id2949692,1,2016-03-18 19:50:45,2016-03-18 19:56:01,2,-73.98150634765625,40.763755798339844,-73.96415710449219,40.77357864379883,N,316
id1167933,2,2016-03-18 19:34:27,2016-03-18 19:52:32,2,-73.99485015869139,40.75954055786133,-73.99148559570312,40.73830032348633,N,1085
id3313158,1,2016-03-18 19:01:29,2016-03-18 19:11:21,1,-73.95376586914062,40.77492904663085,-73.96983337402342,40.75788116455078,N,592
id0491394,1,2016-03-18 19:28:54,2016-03-18 19:42:39,1,-73.96826171875,40.767967224121094,-73.94396209716798,40.81457901000977,N,825
id0038398,1,2016-03-18 18:09:36,2016-03-18 18:16:17,1,-73.9783935546875,40.74589538574219,-73.9744644165039,40.75159072875977,N,401
id3989867,1,2016-03-18 18:43:35,2016-03-18 18:57:50,1,-73.98418426513672,40.74280166625977,-73.96427917480467,40.7732810974121,N,855
id1878286,2,2016-03-18 18:20:07,2016-03-18 18:25:33,1,-73.98912048339844,40.75388717651367,-73.97897338867188,40.74601745605469,N,326
id1452142,1,2016-03-18 18:42:50,2016-03-18 19:13:56,1,-73.97972869873048,40.76559066772461,-73.98450469970702,40.72563552856445,N,1866
id3034883,1,2016-03-18 19:21:26,2016-03-18 19:25:40,1,-73.98576354980467,40.75925827026367,-73.99097442626955,40.76079177856445,N,254
id3314473,2,2016-03-18 19:45:13,2016-03-18 20:31:30,5,-73.78901672363281,40.64224624633789,-74.01638793945312,40.71488571166992,N,2777
id3017179,2,2016-03-18 18:10:37,2016-03-18 18:26:59,2,-73.97377014160156,40.74742889404297,-73.95581817626955,40.772010803222656,N,982
id1830167,1,2016-03-18 19:42:11,2016-03-18 19:58:26,1,-73.98077392578125,40.78257751464844,-73.97738647460938,40.75470352172852,N,975
id3411906,2,2016-03-18 19:14:27,2016-03-18 19:19:12,2,-73.9506607055664,40.77519607543945,-73.94977569580078,40.78441619873047,N,285
id3675412,2,2016-03-18 18:13:53,2016-03-18 18:16:46,1,-74.00968933105469,40.72288513183594,-74.00633239746094,40.73315048217773,N,173
id2796011,1,2016-03-18 19:03:43,2016-03-18 19:12:33,1,-73.9903335571289,40.75635147094727,-73.99874114990234,40.744606018066406,N,530
id0220968,1,2016-03-18 18:59:46,2016-03-18 19:24:59,1,-73.87316131591797,40.77402114868164,-73.97122192382812,40.68989562988281,N,1513
id0877165,1,2016-03-18 19:57:16,2016-03-18 19:58:16,1,-73.98979187011719,40.73250198364258,-73.98979187011719,40.73250198364258,N,60
id1823652,2,2016-03-18 18:46:56,2016-03-18 19:05:32,1,-73.99544525146483,40.76921081542969,-74.00284576416014,40.7072868347168,N,1116
id1293178,2,2016-03-18 18:27:55,2016-03-18 18:38:43,2,-73.98181915283203,40.77854919433594,-73.9586639404297,40.76897811889648,N,648
id3421459,1,2016-03-18 19:07:45,2016-03-18 19:34:06,1,-73.99752044677734,40.72159957885742,-73.97726440429686,40.76093673706055,N,1581
id1994119,2,2016-03-18 19:01:57,2016-03-18 19:33:05,1,-73.96698760986328,40.80416870117188,-73.98348999023438,40.75001907348633,N,1868
id0820722,2,2016-03-18 18:19:55,2016-03-18 18:34:05,1,-73.98165130615234,40.720741271972656,-74.00743865966798,40.70513153076172,N,850
id3348889,2,2016-03-18 19:53:22,2016-03-18 19:56:33,6,-73.97454071044923,40.75981521606445,-73.96815490722656,40.767032623291016,N,191
id2518892,1,2016-03-18 19:14:35,2016-03-18 19:22:40,1,-73.9896469116211,40.73970413208008,-74.00593566894531,40.74837112426758,N,485
id0496023,1,2016-03-18 18:34:10,2016-03-18 18:45:24,1,-73.98649597167969,40.73418045043945,-73.99824523925781,40.74577331542969,N,674
id3810094,1,2016-03-18 18:24:53,2016-03-18 18:29:38,1,-73.98375701904298,40.73584365844727,-73.98883819580078,40.74127960205078,N,285
id2614703,1,2016-03-18 18:53:55,2016-03-18 18:57:49,1,-73.96189880371094,40.7764778137207,-73.97156524658203,40.782081604003906,N,234
id1359752,1,2016-03-18 18:03:18,2016-03-18 18:13:59,1,-73.95470428466798,40.76980972290039,-73.97106170654298,40.75801086425781,N,641
id1128212,1,2016-03-18 18:41:35,2016-03-18 19:02:10,1,-73.972900390625,40.75849151611328,-73.9911880493164,40.75542068481445,N,1235
id0075196,2,2016-03-18 19:13:42,2016-03-18 19:23:25,1,-73.96817779541014,40.76237869262695,-73.95654296875,40.747501373291016,N,583
id1505457,2,2016-03-18 18:58:08,2016-03-18 19:12:53,3,-73.98152923583984,40.7783203125,-73.9634780883789,40.77091979980469,N,885
id1277463,2,2016-03-18 18:14:23,2016-03-18 18:25:32,2,-73.99874114990234,40.73411560058594,-73.99002075195312,40.72544860839844,N,669
id3031659,1,2016-03-18 19:26:00,2016-03-18 19:36:46,2,-73.94816589355469,40.82978439331055,-73.93091583251955,40.82112884521485,N,646
id3003755,2,2016-03-18 18:12:16,2016-03-18 18:31:54,1,-74.0059814453125,40.73538589477539,-73.97003936767578,40.75067901611328,N,1178
id1504172,2,2016-03-18 18:12:08,2016-03-18 18:33:08,1,-73.97480010986328,40.74208068847656,-73.98120880126955,40.77103042602539,N,1260
id3953822,1,2016-03-18 19:52:17,2016-03-18 20:00:54,1,-74.00081634521484,40.72222137451172,-74.00643157958984,40.7392463684082,N,517
id1597164,1,2016-03-18 18:51:11,2016-03-18 18:57:07,1,-73.99552154541014,40.74505615234375,-73.99571990966798,40.73299026489258,N,356
id2219367,2,2016-03-18 19:02:33,2016-03-18 19:34:29,1,-73.96139526367188,40.80221557617188,-73.9842300415039,40.73613739013672,N,1916
id1502311,2,2016-03-18 19:18:34,2016-03-18 19:45:23,1,-74.00045013427734,40.742488861083984,-73.97889709472656,40.68601989746094,N,1609
id2632939,2,2016-03-18 19:33:42,2016-03-18 19:49:05,3,-73.98976135253906,40.72335052490234,-73.99199676513672,40.74890899658203,N,923
id0902567,1,2016-03-18 19:55:39,2016-03-18 20:00:39,1,-73.98539733886719,40.73988342285156,-73.98062133789062,40.742130279541016,N,300
id3886937,2,2016-03-18 18:58:05,2016-03-18 19:05:15,2,-73.9902801513672,40.73872756958008,-73.98875427246094,40.74848937988281,N,430
id3218345,1,2016-03-18 18:31:39,2016-03-18 18:41:11,1,-73.98126983642578,40.74127578735352,-73.99237060546875,40.72666931152344,N,572
id2921239,1,2016-03-18 19:31:27,2016-03-18 19:39:03,1,-73.98527526855469,40.73179626464844,-73.98352813720702,40.72365951538085,N,456
id0406755,1,2016-03-18 18:02:15,2016-03-18 18:53:03,2,-73.98619842529298,40.74699401855469,-74.17759704589844,40.69041061401367,N,3048
id3059343,1,2016-03-18 19:49:08,2016-03-18 20:09:38,1,-73.97600555419923,40.762611389160156,-73.99320220947266,40.736366271972656,N,1230
id3302157,2,2016-03-18 18:45:10,2016-03-18 19:09:31,6,-73.98025512695312,40.76054382324219,-73.93984985351562,40.8116569519043,N,1461
id3947027,1,2016-03-18 19:45:33,2016-03-18 19:51:39,1,-73.99803924560547,40.755714416503906,-74.0050277709961,40.74123001098633,N,366
id1422885,1,2016-03-18 19:19:21,2016-03-18 19:28:14,1,-73.96381378173827,40.8027572631836,-73.96881103515625,40.791263580322266,N,533
id0400472,1,2016-03-18 18:28:59,2016-03-18 18:42:23,2,-73.99983978271484,40.74333572387695,-73.99635314941406,40.72683715820313,N,804
id0719759,2,2016-03-18 18:45:53,2016-03-18 19:05:46,1,-73.995361328125,40.76419067382813,-73.98702239990234,40.75801086425781,N,1193
id1761114,2,2016-03-18 18:04:37,2016-03-18 18:15:02,1,-74.00483703613281,40.75188827514648,-73.9792709350586,40.74953842163085,N,625
id2393874,1,2016-03-18 19:23:06,2016-03-18 19:26:54,1,-73.95549011230467,40.77943420410156,-73.94459533691406,40.77917861938477,N,228
id3436442,2,2016-03-18 19:31:38,2016-03-18 19:39:03,1,-73.99057006835938,40.7480354309082,-74.00170135498048,40.75577163696289,N,445
id3892885,2,2016-03-18 19:01:27,2016-03-18 19:10:58,2,-73.98020172119139,40.78587341308594,-73.96398162841797,40.80762100219727,N,571
id0047232,2,2016-03-18 18:59:03,2016-03-18 19:06:48,1,-73.9583282470703,40.778568267822266,-73.94457244873048,40.7799186706543,N,465
id1807249,2,2016-03-18 19:48:23,2016-03-18 20:09:04,2,-73.9727783203125,40.7598991394043,-74.00341796875,40.74737930297852,N,1241
id2975867,1,2016-03-18 19:03:23,2016-03-18 19:09:18,1,-73.97837829589844,40.74156951904297,-73.9886016845703,40.72727966308594,N,355
id1725955,1,2016-03-18 19:51:58,2016-03-18 19:58:49,2,-73.98888397216798,40.761756896972656,-73.97486877441406,40.76241683959961,N,411
id3349578,1,2016-03-18 18:13:57,2016-03-18 18:29:55,1,-73.98893737792969,40.74452209472656,-73.95320129394531,40.7421989440918,N,958
id2905508,1,2016-03-18 19:07:23,2016-03-18 19:14:50,1,-73.97398376464845,40.78307342529297,-73.98262023925781,40.77224349975585,N,447
id2273119,1,2016-03-18 19:26:48,2016-03-18 20:18:15,1,-73.98066711425781,40.73845672607422,-73.78557586669923,40.64320373535156,N,3087
id3501610,1,2016-03-18 18:19:08,2016-03-18 18:57:08,3,-73.99582672119139,40.76927947998047,-73.97957611083984,40.74620056152344,N,2280
id3823641,1,2016-03-18 18:35:15,2016-03-18 18:43:29,2,-73.99128723144531,40.74485397338867,-73.97826385498048,40.75233840942383,Y,494
id1864928,1,2016-03-18 19:10:06,2016-03-18 19:19:39,1,-73.97506713867188,40.7618293762207,-73.95315551757811,40.78352355957031,N,573
id3462245,1,2016-03-18 19:44:50,2016-03-18 19:57:17,1,-73.96302032470702,40.761543273925774,-73.980712890625,40.73385620117188,N,747
id1658260,2,2016-03-18 18:12:15,2016-03-18 18:48:59,1,-73.97015380859375,40.76148986816406,-73.9879379272461,40.759849548339844,N,2204
id0268976,1,2016-03-18 19:31:35,2016-03-18 19:39:31,1,-73.98462677001955,40.743507385253906,-73.99353790283203,40.73493194580078,N,476
id0785825,1,2016-03-18 19:27:21,2016-03-18 19:35:04,1,-74.0100326538086,40.72092819213867,-74.011474609375,40.70798110961913,N,463
id2385763,2,2016-03-18 19:22:04,2016-03-18 19:29:05,5,-73.96779632568358,40.75587844848633,-73.97853851318358,40.74510955810547,N,421
id3524783,1,2016-03-18 19:54:20,2016-03-18 20:02:14,2,-73.98943328857422,40.773048400878906,-73.96969604492188,40.79496765136719,N,474
id3373407,1,2016-03-18 18:54:29,2016-03-18 19:10:31,1,-73.97557830810547,40.7488670349121,-73.98815155029298,40.759254455566406,N,962
id3232954,2,2016-03-18 19:20:52,2016-03-18 19:26:40,4,-74.01006317138672,40.720611572265625,-74.01765441894531,40.70908737182617,N,348
id0042814,2,2016-03-18 19:55:23,2016-03-18 20:07:33,1,-73.98701477050781,40.73939514160156,-73.99771881103516,40.72076797485352,N,730
id0432635,2,2016-03-18 19:05:02,2016-03-18 19:09:21,1,-73.9969024658203,40.73643112182617,-74.00508880615234,40.74174880981445,N,259
id0851379,1,2016-03-18 18:09:07,2016-03-18 18:17:13,4,-73.99645233154298,40.73188018798828,-74.00580596923827,40.74026870727539,N,486
id3560499,1,2016-03-18 19:49:26,2016-03-18 19:59:29,1,-73.99333190917969,40.74211120605469,-73.97840881347656,40.75484848022461,N,603
id3621947,2,2016-03-18 18:03:22,2016-03-18 18:27:33,1,-73.9747085571289,40.7573471069336,-74.00470733642578,40.74191284179688,N,1451
id2313736,1,2016-03-18 19:53:24,2016-03-18 19:57:57,1,-73.96803283691406,40.80066680908203,-73.96183013916014,40.795753479003906,N,273
id0730826,2,2016-03-18 18:27:19,2016-03-18 18:39:12,1,-74.00532531738281,40.745948791503906,-74.01740264892578,40.70800018310547,N,713
id1486465,2,2016-03-18 18:16:42,2016-03-18 18:25:22,6,-73.99513244628906,40.72529983520508,-73.97901153564453,40.73609161376953,N,520
id3213010,2,2016-03-18 18:21:47,2016-03-18 18:50:33,1,-73.98249816894531,40.76559066772461,-73.93930053710938,40.84836959838867,N,1726
id0280178,1,2016-03-18 18:55:08,2016-03-18 18:56:56,1,-73.99436950683594,40.74593353271485,-73.99730682373048,40.74174880981445,N,108
id0888465,1,2016-03-18 19:00:00,2016-03-18 19:06:23,1,-73.95470428466798,40.76562881469727,-73.96703338623048,40.758262634277344,N,383
id1830286,1,2016-03-18 19:44:18,2016-03-18 19:49:45,1,-73.99068450927734,40.73486709594727,-73.9891586303711,40.72636413574219,N,327
id0759774,2,2016-03-18 18:22:10,2016-03-18 18:24:46,1,-74.00933837890625,40.713050842285156,-74.0041275024414,40.71960830688477,N,156
id1674967,1,2016-03-18 19:48:51,2016-03-18 20:00:53,1,-73.99156951904298,40.72705078125,-74.00852966308595,40.711738586425774,N,722
id2415328,2,2016-03-18 18:04:29,2016-03-19 17:06:56,5,-73.86346435546875,40.768798828125,-73.98944091796875,40.75897979736328,N,82947
id0109927,1,2016-03-18 19:34:02,2016-03-18 19:41:03,1,-73.97217559814453,40.78633499145508,-73.95392608642578,40.77895736694336,N,421
id1970954,2,2016-03-18 19:05:17,2016-03-18 19:11:12,5,-74.00035858154298,40.7426986694336,-74.00163269042969,40.733741760253906,N,355
id2899390,1,2016-03-18 18:26:08,2016-03-18 18:35:28,1,-73.98773193359375,40.77566909790039,-73.98303985595702,40.766849517822266,N,560
id1608523,1,2016-03-18 19:09:38,2016-03-18 19:25:39,2,-73.98835754394531,40.7744140625,-73.9496536254883,40.77250671386719,N,961
id2095564,1,2016-03-18 18:28:55,2016-03-18 18:55:15,1,-73.97653198242188,40.79073333740234,-74.0045394897461,40.75210571289063,N,1580
id1311128,1,2016-03-18 19:33:55,2016-03-18 20:04:45,1,-73.99458312988281,40.71956253051758,-73.9532470703125,40.77257919311523,N,1850
id3802770,1,2016-03-18 19:42:08,2016-03-18 20:01:08,1,-73.9730453491211,40.75336837768555,-73.98603057861328,40.77540969848633,N,1140
id3925941,2,2016-03-18 19:29:46,2016-03-18 19:35:53,3,-73.9923095703125,40.73786926269531,-73.99199676513672,40.74398040771485,N,367
id3942792,2,2016-03-18 19:52:33,2016-03-18 20:09:23,1,-73.97738647460938,40.78972625732422,-74.00588989257811,40.73757553100585,N,1010
id2706451,1,2016-03-18 19:25:13,2016-03-18 19:29:16,1,-73.9632797241211,40.79862594604492,-73.97460174560547,40.79004669189453,N,243
id2184299,1,2016-03-18 19:25:36,2016-03-18 19:39:39,1,-73.9922866821289,40.73445129394531,-74.01111602783203,40.72373580932617,N,843
id2145712,2,2016-03-18 18:51:48,2016-03-18 18:57:56,1,-73.99403381347656,40.73707580566406,-73.99266052246094,40.74629592895508,N,368
id1558266,1,2016-03-18 18:36:48,2016-03-18 18:50:05,1,-73.98149871826173,40.75365829467773,-73.998046875,40.75661087036133,N,797
id0321848,1,2016-03-18 19:41:01,2016-03-18 19:44:35,1,-73.96235656738281,40.77637481689453,-73.95684814453125,40.7805061340332,N,214
id0839435,2,2016-03-18 18:25:49,2016-03-18 18:32:35,2,-73.99624633789062,40.7381706237793,-73.98455810546875,40.74320983886719,N,406
id0029294,2,2016-03-18 19:53:51,2016-03-18 20:08:29,3,-73.98773193359375,40.72549057006836,-73.95784759521484,40.76858901977539,N,878
id2499233,1,2016-03-18 19:59:26,2016-03-18 20:16:39,2,-73.99420166015625,40.73283386230469,-73.99017333984375,40.71703338623047,N,1033
id1153469,1,2016-03-18 19:40:29,2016-03-18 20:01:37,1,-73.97071075439453,40.78910446166992,-73.95500946044923,40.79966735839844,N,1268
id1272233,2,2016-03-18 19:26:23,2016-03-18 19:39:48,1,-73.986083984375,40.740455627441406,-73.986083984375,40.740455627441406,N,805
id2241306,2,2016-03-18 19:42:52,2016-03-18 20:03:36,1,-73.99237060546875,40.73453140258789,-73.98609924316406,40.756690979003906,N,1244
id3266464,2,2016-03-18 18:48:25,2016-03-18 18:58:54,1,-73.95864868164062,40.76007080078125,-73.97572326660156,40.761390686035156,N,629
id1459048,1,2016-03-18 18:24:01,2016-03-18 18:43:42,1,-73.9749298095703,40.751625061035156,-73.98955535888672,40.7680778503418,N,1181
id3418286,1,2016-03-18 18:32:04,2016-03-18 19:06:57,2,-73.97509002685547,40.76520538330078,-74.00690460205078,40.740821838378906,N,2093
id0770923,2,2016-03-18 19:55:51,2016-03-18 20:04:07,2,-74.00000762939453,40.74306106567383,-73.99565887451173,40.76213836669922,N,496
id0703066,1,2016-03-18 18:20:50,2016-03-18 19:14:01,1,-73.7767562866211,40.64544296264648,-73.98545837402342,40.74738693237305,N,3191
id3440903,2,2016-03-18 18:47:24,2016-03-18 18:57:49,1,-73.97868347167969,40.758689880371094,-73.98414611816406,40.757423400878906,N,625
id2804974,1,2016-03-18 18:47:36,2016-03-18 18:49:16,1,-73.97718811035155,40.74682235717773,-73.97698974609375,40.75167465209961,N,100
id0031109,2,2016-03-18 18:02:40,2016-03-18 18:06:57,4,-73.98487091064453,40.7782096862793,-73.98738098144531,40.77518081665039,N,257
id0848689,1,2016-03-18 18:15:38,2016-03-18 18:25:12,1,-73.962158203125,40.778968811035156,-73.95177459716798,40.766456604003906,N,574
id3575907,2,2016-03-18 19:23:06,2016-03-18 19:30:32,1,-73.96350860595702,40.76170349121094,-73.97509765625,40.7459831237793,N,446
id0064825,1,2016-03-18 18:27:05,2016-03-18 18:48:33,1,-73.87323760986328,40.77425384521485,-73.95461273193358,40.714656829833984,N,1288
id3374077,2,2016-03-18 18:24:30,2016-03-18 18:28:29,1,-73.94994354248048,40.77608871459961,-73.95874786376955,40.76832962036133,N,239
id1706429,1,2016-03-18 19:26:56,2016-03-18 19:37:36,3,-73.97782897949219,40.74234008789063,-73.99159240722656,40.73855209350585,N,640
id0598742,2,2016-03-18 18:10:31,2016-03-18 18:19:41,1,-74.00148010253906,40.73073959350585,-73.98828887939453,40.72407150268555,N,550
id0049334,1,2016-03-18 19:09:56,2016-03-18 19:32:11,1,-74.0145034790039,40.71552658081055,-73.97947692871094,40.76281356811523,N,1335
id1759481,1,2016-03-18 19:16:32,2016-03-18 19:40:12,3,-73.96316528320312,40.76908874511719,-73.98341369628906,40.756019592285156,N,1420
id3245430,2,2016-03-18 18:04:24,2016-03-18 18:08:26,6,-73.97138977050781,40.76168823242188,-73.9737777709961,40.76443099975585,N,242
id2529612,2,2016-03-18 18:31:16,2016-03-18 18:37:36,3,-73.96572875976562,40.754310607910156,-73.97377014160156,40.75429916381836,N,380
id1257553,1,2016-03-18 18:25:45,2016-03-18 18:32:24,1,-73.97693634033203,40.738853454589844,-73.98472595214844,40.74460220336913,N,399
id3986881,1,2016-03-18 18:18:26,2016-03-18 18:23:42,1,-73.96587371826173,40.76216506958008,-73.95770263671875,40.77617645263672,N,316
id3152543,1,2016-03-18 18:19:30,2016-03-18 18:22:39,1,-73.97019958496094,40.78424453735352,-73.9792709350586,40.7848014831543,N,189
id1474193,2,2016-03-18 18:43:02,2016-03-18 18:56:02,6,-73.98824310302734,40.74892044067383,-73.98605346679686,40.726646423339844,N,780
id2115406,1,2016-03-18 19:16:51,2016-03-18 19:34:15,1,-73.9819107055664,40.77169036865234,-73.9715805053711,40.750633239746094,N,1044
id1151871,2,2016-03-18 19:47:18,2016-03-18 19:59:23,1,-73.99327850341797,40.73659133911133,-73.99089813232422,40.75025939941406,N,725
id2328657,2,2016-03-18 19:43:45,2016-03-18 19:46:39,1,-73.97902679443358,40.740631103515625,-73.97988891601562,40.744041442871094,N,174
id1737327,2,2016-03-18 19:34:50,2016-03-18 19:42:18,1,-73.97401428222656,40.76329803466797,-73.95742797851562,40.774330139160156,N,448
id1005450,1,2016-03-18 18:59:44,2016-03-18 19:12:43,2,-73.97736358642578,40.75908279418945,-73.984375,40.74708938598633,N,779
id0747484,1,2016-03-18 19:50:17,2016-03-18 19:53:17,1,-73.98736572265625,40.72757339477539,-73.98934936523438,40.72621154785156,N,180
id3857261,1,2016-03-18 18:50:07,2016-03-18 19:03:53,1,-73.97503662109375,40.75202178955078,-73.98194122314453,40.72936630249024,N,826
id3371034,2,2016-03-18 18:17:14,2016-03-18 18:29:03,1,-73.99475860595702,40.75054931640625,-73.98091888427734,40.755470275878906,N,709
id1557733,2,2016-03-18 18:20:26,2016-03-18 18:23:57,1,-73.97489929199219,40.78282165527344,-73.98117065429686,40.77940368652344,N,211
id1511518,2,2016-03-18 18:29:20,2016-03-18 18:42:14,1,-73.99224090576173,40.71500015258789,-73.9439468383789,40.7079963684082,N,774
id0376934,2,2016-03-18 18:22:54,2016-03-18 18:56:02,4,-73.98161315917969,40.76816940307617,-74.00736999511719,40.70499038696289,N,1988
id2320235,2,2016-03-18 18:30:03,2016-03-18 18:44:47,1,-73.98737335205078,40.76562881469727,-73.97490692138672,40.75960159301758,N,884
id3351858,2,2016-03-18 18:16:23,2016-03-18 18:20:03,1,-74.00081634521484,40.73911666870117,-74.0080337524414,40.74114608764648,N,220
id0869817,2,2016-03-18 19:29:42,2016-03-18 19:32:13,1,-73.95816802978516,40.773738861083984,-73.95481872558594,40.78007888793945,N,151
id3982950,1,2016-03-18 19:58:31,2016-03-18 20:10:22,1,-73.97389221191406,40.76331329345703,-73.98511505126955,40.760536193847656,N,711
id1261241,1,2016-03-18 19:42:19,2016-03-18 19:44:44,1,-73.9802474975586,40.78041076660156,-73.97289276123048,40.790611267089844,N,145
id1272461,1,2016-03-18 18:45:49,2016-03-18 19:07:10,1,-73.99763488769531,40.7464256286621,-74.00991821289062,40.710121154785156,N,1281
id3729081,2,2016-03-18 18:33:10,2016-03-18 18:39:01,2,-73.99781799316406,40.73611068725585,-73.9887466430664,40.748359680175774,N,351
id1928768,2,2016-03-18 19:21:23,2016-03-18 19:39:12,1,-73.99115753173827,40.730079650878906,-73.9607162475586,40.77827072143555,N,1069
id1937204,2,2016-03-18 18:48:24,2016-03-18 19:03:47,1,-73.95291900634766,40.77244186401367,-73.97413635253906,40.791160583496094,N,923
id0472972,1,2016-03-18 18:30:31,2016-03-18 18:47:30,1,-73.97723388671875,40.74962615966797,-74.00762176513672,40.73188018798828,N,1019
id1133794,1,2016-03-18 19:30:58,2016-03-18 19:58:02,1,-73.94600677490234,40.77731323242188,-74.00269317626955,40.72873306274415,N,1624
