,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
111298,-73.99513244628906,40.72529983520508,-73.97901153564453,40.73609161376953
111445,-73.98249816894531,40.76559066772461,-73.93930053710938,40.84836959838867
111567,-73.99436950683594,40.74593353271485,-73.99730682373048,40.74174880981445
111734,-73.95470428466798,40.76562881469727,-73.96703338623048,40.758262634277344
111856,-73.99068450927734,40.73486709594727,-73.9891586303711,40.72636413574219
111904,-74.00933837890625,40.713050842285156,-74.0041275024414,40.71960830688477
112021,-73.97621154785155,40.744941711425774,-73.98918914794923,40.726409912109375
112123,-73.99156951904298,40.72705078125,-74.00852966308595,40.711738586425774
112296,-73.86346435546875,40.768798828125,-73.98944091796875,40.75897979736328
112505,-73.97965240478516,40.73945999145508,-73.95336151123048,40.771400451660156
112784,-73.97217559814453,40.78633499145508,-73.95392608642578,40.77895736694336
112800,-74.00035858154298,40.7426986694336,-74.00163269042969,40.733741760253906
113039,-73.97572326660156,40.76039123535156,-73.98667907714845,40.745418548583984
113122,-73.77658081054686,40.645240783691406,-73.79226684570312,40.716468811035156
113138,-73.97332763671875,40.74407958984375,-73.94774627685547,40.7789192199707
113164,-73.98773193359375,40.77566909790039,-73.98303985595702,40.766849517822266
113262,-73.98992919921875,40.74176025390625,-73.97727966308595,40.783599853515625
113367,-73.9559097290039,40.77614212036133,-73.98788452148438,40.72307205200195
113499,-73.99676513671875,40.76272583007813,-73.9749526977539,40.78788375854492
113515,-73.98835754394531,40.7744140625,-73.9496536254883,40.77250671386719
113707,-73.97653198242188,40.790733337402344,-74.0045394897461,40.75210571289063
113783,-73.9939727783203,40.751548767089844,-73.99111938476562,40.76047897338867
113952,-73.99458312988281,40.71956253051758,-73.9532470703125,40.77257919311523
113983,-73.9730453491211,40.75336837768555,-73.98603057861328,40.77540969848633
114233,-73.78946685791014,40.6473503112793,-73.97538757324219,40.79225158691406
114281,-73.9923095703125,40.73786926269531,-73.99199676513672,40.74398040771485
114506,-73.98833465576173,40.731971740722656,-73.97625732421875,40.74900817871094
114532,-73.97738647460938,40.78972625732422,-74.00588989257811,40.73757553100585
114539,-73.9632797241211,40.79862594604492,-73.97460174560547,40.79004669189453
114576,-73.9922866821289,40.73445129394531,-74.01111602783203,40.72373580932617
114894,-73.99403381347656,40.73707580566406,-73.99266052246094,40.74629592895508
114960,-73.98149871826173,40.75365829467773,-73.998046875,40.75661087036133
114988,-73.96235656738281,40.77637481689453,-73.95684814453125,40.7805061340332
115193,-73.98722076416014,40.74199676513672,-73.98119354248048,40.73408508300781
115280,-73.99624633789062,40.7381706237793,-73.98455810546875,40.74320983886719
115484,-73.98773193359375,40.72549057006836,-73.95784759521484,40.76858901977539
115958,-73.9545364379883,40.780776977539055,-73.95832061767578,40.76066207885742
115964,-73.99420166015625,40.73283386230469,-73.99017333984375,40.71703338623047
116134,-73.97071075439453,40.78910446166992,-73.95500946044923,40.79966735839844
116155,-73.986083984375,40.740455627441406,-73.986083984375,40.740455627441406
116358,-73.98524475097656,40.7417106628418,-73.94874572753906,40.80324935913085
116475,-73.99237060546875,40.73453140258789,-73.98609924316406,40.756690979003906
116545,-73.95864868164062,40.76007080078125,-73.97572326660156,40.761390686035156
116560,-73.9749298095703,40.751625061035156,-73.98955535888672,40.7680778503418
116736,-73.97509002685547,40.76520538330078,-74.00690460205078,40.740821838378906
116776,-74.00000762939453,40.74306106567383,-73.99565887451173,40.76213836669922
116885,-73.7767562866211,40.64544296264648,-73.98545837402342,40.74738693237305
116980,-73.97868347167969,40.758689880371094,-73.98414611816406,40.757423400878906
117012,-73.97718811035155,40.74682235717773,-73.97698974609375,40.75167465209961
117040,-73.97432708740234,40.74228286743164,-73.909423828125,40.76119613647461
117122,-73.94750213623048,40.79054641723633,-73.95021057128906,40.78883743286133
117292,-73.98886108398438,40.737342834472656,-73.9817886352539,40.73918151855469
117588,-73.97467803955078,40.68738174438477,-73.96118927001955,40.68873977661133
117640,-73.98487091064453,40.7782096862793,-73.98738098144531,40.77518081665039
117670,-73.95671081542969,40.786445617675774,-73.99275970458984,40.72041702270508
117757,-73.962158203125,40.778968811035156,-73.95177459716798,40.766456604003906
117897,-73.96350860595702,40.76170349121094,-73.97509765625,40.7459831237793
117987,-73.87323760986328,40.77425384521485,-73.95461273193358,40.714656829833984
118096,-73.94994354248048,40.77608871459961,-73.95874786376955,40.76832962036133
118395,-73.97782897949219,40.74234008789063,-73.99159240722656,40.73855209350585
118552,-73.9805145263672,40.782859802246094,-73.93496704101562,40.85790252685547
118612,-74.00148010253906,40.73073959350585,-73.98828887939453,40.72407150268555
118727,-74.0145034790039,40.71552658081055,-73.97947692871094,40.76281356811523
118840,-73.9837188720703,40.722923278808594,-73.97698211669923,40.75027084350585
118875,-73.96316528320312,40.76908874511719,-73.98341369628906,40.756019592285156
118884,-73.97138977050781,40.76168823242188,-73.9737777709961,40.76443099975585
118887,-73.96572875976562,40.754310607910156,-73.97377014160156,40.75429916381836
118947,-73.97693634033203,40.738853454589844,-73.98472595214844,40.74460220336913
118959,-73.96587371826173,40.76216506958008,-73.95770263671875,40.77617645263672
119023,-73.97019958496094,40.78424453735352,-73.9792709350586,40.7848014831543
119586,-73.98824310302734,40.74892044067383,-73.98605346679686,40.726646423339844
119601,-73.9819107055664,40.771690368652344,-73.9715805053711,40.750633239746094
119829,-73.99327850341797,40.73659133911133,-73.99089813232422,40.75025939941406
119894,-73.97902679443358,40.740631103515625,-73.97988891601562,40.744041442871094
121070,-73.95683288574219,40.76629257202149,-73.98082733154298,40.77338409423828
121157,-73.97401428222656,40.76329803466797,-73.95742797851562,40.774330139160156
121194,-73.9691162109375,40.790809631347656,-73.96839904785155,40.75904846191406
121314,-73.98538208007811,40.6662712097168,-73.97985076904298,40.73997116088867
121318,-73.97736358642578,40.75908279418945,-73.984375,40.74708938598633
121595,-73.98736572265625,40.72757339477539,-73.98934936523438,40.72621154785156
121626,-73.97503662109375,40.75202178955078,-73.98194122314453,40.72936630249024
122099,-73.99705505371094,40.720497131347656,-73.98846435546875,40.73453140258789
122470,-73.99475860595702,40.75054931640625,-73.98091888427734,40.755470275878906
122528,-73.99988555908203,40.73841857910156,-73.9947280883789,40.74280548095703
122654,-73.9763412475586,40.78082656860352,-73.96743774414062,40.78775024414063
122671,-73.97489929199219,40.78282165527344,-73.98117065429686,40.77940368652344
122672,-73.99224090576173,40.71500015258789,-73.9439468383789,40.7079963684082
123381,-73.98161315917969,40.76816940307617,-74.00736999511719,40.70499038696289
123394,-73.98737335205078,40.76562881469727,-73.97490692138672,40.75960159301758
123774,-74.00081634521484,40.73911666870117,-74.0080337524414,40.74114608764648
123876,-73.95816802978516,40.773738861083984,-73.95481872558594,40.78007888793945
124132,-73.97389221191406,40.76331329345703,-73.98511505126955,40.760536193847656
124218,-73.99073028564453,40.761096954345696,-73.99622344970702,40.75351333618164
124348,-73.9802474975586,40.78041076660156,-73.97289276123048,40.790611267089844
124546,-73.97370910644531,40.76025390625,-73.99270629882812,40.74137878417969
124562,-73.99763488769531,40.7464256286621,-74.00991821289062,40.710121154785156
124741,-73.99781799316406,40.73611068725585,-73.9887466430664,40.748359680175774
124858,-73.97836303710938,40.75103759765625,-73.98023986816406,40.745750427246094
124877,-74.00541687011719,40.71097183227539,-73.99311828613281,40.7199592590332
124908,-73.9601058959961,40.76635360717773,-74.01404571533203,40.71221923828125
124945,-73.99115753173827,40.730079650878906,-73.9607162475586,40.77827072143555
125292,-73.95291900634766,40.77244186401367,-73.97413635253906,40.791160583496094
125311,-73.98162078857422,40.77983856201172,-73.97978973388672,40.78971862792969
125455,-74.01077270507811,40.71692657470703,-74.0162811279297,40.70800018310547
125831,-73.97723388671875,40.74962615966797,-74.00762176513672,40.73188018798828
125986,-73.94600677490234,40.77731323242188,-74.00269317626955,40.72873306274415
126677,-73.96683502197266,40.7938232421875,-73.96056365966798,40.80406951904297
126724,-74.0078125,40.74043655395508,-73.98242950439453,40.73134231567383
126752,-73.96785736083984,40.7653694152832,-73.98236083984375,40.7682991027832
126910,-73.97338104248048,40.748531341552734,-73.98919677734375,40.726478576660156
126980,-73.98955535888672,40.741546630859375,-74.00424194335938,40.71603393554688
127129,-74.0060043334961,40.74848937988281,-74.0113754272461,40.7148666381836
127339,-73.99002838134766,40.71920776367188,-73.97244262695312,40.681148529052734
127713,-73.95524597167969,40.76501083374024,-73.9732666015625,40.76262664794922
127795,-74.00618743896483,40.734188079833984,-73.97746276855469,40.77407836914063
127934,-74.00045013427734,40.742584228515625,-73.95114135742188,40.7860107421875
128349,-73.98560333251955,40.723106384277344,-73.99060821533203,40.74873352050781
128581,-73.98310089111328,40.7558708190918,-73.9891128540039,40.73728942871094
128653,-73.96935272216798,40.75394821166992,-73.99280548095702,40.75851821899415
129151,-73.9731216430664,40.755409240722656,-73.9844970703125,40.75901412963867
129198,-73.97431945800781,40.791328430175774,-73.98381805419923,40.73797225952149
129328,-73.97235107421875,40.753639221191406,-73.95616912841797,40.77574920654297
129343,-73.97564697265625,40.75799179077149,-73.9642333984375,40.75611114501953
129377,-73.96379852294923,40.76853942871094,-73.98502349853516,40.76876831054688
129383,-73.9637222290039,40.75862503051758,-73.9750747680664,40.761192321777344
129583,-73.99594116210938,40.726036071777344,-73.99147033691406,40.74888229370117
129667,-73.9666290283203,40.7573356628418,-73.90301513671875,40.71934127807617
129697,-73.98114013671875,40.7639274597168,-73.98416900634766,40.76079559326172
129771,-73.97803497314453,40.757301330566406,-73.97782135009766,40.75367736816406
129881,-73.9822998046875,40.77177047729492,-73.9908905029297,40.750789642333984
129928,-74.01041412353516,40.70940780639648,-73.9786605834961,40.759193420410156
130150,-73.99413299560547,40.75118637084961,-73.97291564941406,40.755516052246094
130157,-73.96656036376955,40.80479049682617,-73.95793151855469,40.778709411621094
130262,-73.97054290771484,40.758384704589844,-73.95645141601562,40.74749755859375
130463,-73.9924545288086,40.75847244262695,-73.99491119384766,40.7262077331543
130590,-73.97836303710938,40.756534576416016,-73.99459075927734,40.740589141845696
130691,-73.98739624023438,40.75517654418945,-73.9908218383789,40.751461029052734
130701,-73.98096466064453,40.74197006225585,-73.97738647460938,40.75191879272461
130953,-73.98027038574219,40.73853302001953,-73.98075103759766,40.729888916015625
131213,-74.00254821777344,40.724952697753906,-73.98635864257811,40.73046875
131260,-73.96193695068358,40.76811599731445,-73.95172119140625,40.77876663208008
131264,-73.95712280273438,40.7144889831543,-73.9316864013672,40.697021484375
131282,-73.9886474609375,40.74866485595703,-73.9848403930664,40.76835250854492
131462,-73.98490142822266,40.742271423339844,-73.9981460571289,40.74193954467773
131621,-73.97978973388672,40.78390502929688,-73.95082092285155,40.806724548339844
131800,-73.99633026123048,40.743255615234375,-73.99354553222656,40.73427963256836
131846,-73.97477722167969,40.75338745117188,-73.97786712646483,40.74721145629883
131890,-73.99195098876955,40.76896667480469,-73.9791488647461,40.77746963500977
132137,-73.9593276977539,40.77721405029297,-73.96558380126955,40.76841354370117
132139,-73.95647430419923,40.7672004699707,-73.94390869140625,40.77798080444336
132360,-73.98070526123048,40.74205780029297,-73.96969604492188,40.794654846191406
132527,-73.99920654296875,40.72020721435547,-73.99246215820312,40.71783065795898
132656,-74.00723266601562,40.74341583251953,-73.9717788696289,40.76275634765625
132721,-73.95010375976562,40.77204132080078,-73.97163391113281,40.76047134399415
132868,-73.87615203857422,40.75142288208008,-73.8852005004883,40.76475143432617
132910,-73.97811889648438,40.786529541015625,-73.98316955566406,40.771278381347656
133204,-73.9820556640625,40.778316497802734,-73.98529815673827,40.73882293701172
133207,-73.96505737304686,40.76904678344727,-73.9662857055664,40.80819320678711
133233,-73.98933410644531,40.725345611572266,-74.0009765625,40.7293701171875
133470,-73.86376953125,40.769813537597656,-73.98889923095702,40.68896865844727
133606,-74.01188659667969,40.70722198486328,-73.98336029052734,40.74619674682617
133626,-73.98741912841797,40.75078582763672,-73.97857666015625,40.74831771850585
133635,-74.00382232666014,40.74307632446289,-73.9971694946289,40.73771286010742
133664,-73.97017669677734,40.76812744140625,-73.9713134765625,40.786231994628906
134012,-73.97283935546875,40.75516891479492,-73.95491790771484,40.77333068847656
134526,-73.96363830566406,40.75857925415039,-73.9819107055664,40.77682113647461
134665,-73.95518493652342,40.78582382202149,-73.96546936035155,40.75849914550781
134771,-74.00701141357422,40.72307968139648,-74.00948333740234,40.72423934936523
134797,-73.98918151855469,40.7529296875,-73.99259948730467,40.74531173706055
134853,-74.00872039794923,40.71979904174805,-73.99507904052734,40.749847412109375
134924,-73.78235626220702,40.644569396972656,-73.8479232788086,40.671958923339844
135144,-73.98758697509766,40.75005722045898,-74.0027847290039,40.733734130859375
135384,-73.9972915649414,40.72365188598633,-74.0090103149414,40.72602081298828
135498,-74.00044250488281,40.73772811889648,-73.98455810546875,40.72570037841797
135677,-73.97599029541014,40.75067138671875,-73.99556732177734,40.753013610839844
135756,-73.98190307617188,40.77309036254883,-73.9588165283203,40.76165390014648
135758,-73.99917602539062,40.72654724121094,-73.9877395629883,40.737953186035156
135969,-73.98953247070312,40.75279235839844,-73.9826889038086,40.72339630126953
136088,-73.97628784179686,40.75216674804688,-74.00467681884766,40.741981506347656
136211,-73.98651123046875,40.74382019042969,-73.99097442626955,40.750526428222656
136480,-74.00667572021484,40.744083404541016,-73.9922332763672,40.7639274597168
136609,-73.97557067871094,40.76119613647461,-73.99845886230467,40.740318298339844
136772,-74.00970458984375,40.73847579956055,-74.00284576416014,40.76044845581055
136999,-73.97364807128906,40.76313018798828,-73.9896469116211,40.75701522827149
137112,-73.99665832519531,40.725318908691406,-73.9845199584961,40.74258041381836
137121,-74.00789642333984,40.740421295166016,-74.00164031982422,40.735206604003906
137273,-74.01547241210938,40.71424102783203,-74.00344848632812,40.732017517089844
137427,-73.97872161865234,40.76159286499024,-73.98475646972656,40.75859069824219
137772,-73.97606658935547,40.78904724121094,-73.98252868652342,40.77426528930664
138136,-74.00029754638672,40.74270248413085,-74.0010223388672,40.72178649902344
138286,-73.97500610351562,40.76079177856445,-73.98573303222656,40.74132537841797
138472,-73.98615264892578,40.76258087158203,-73.98110961914062,40.78087997436523
138651,-73.9789047241211,40.75784683227539,-73.97658538818358,40.749866485595696
138727,-73.98027801513672,40.78480911254883,-73.981689453125,40.76868057250977
138784,-73.99270629882812,40.71501541137695,-74.0110626220703,40.70297622680664
138882,-73.97240447998048,40.7959213256836,-73.97624969482422,40.78992462158203
139039,-73.9656524658203,40.76678466796875,-73.95977020263672,40.77440643310547
139204,-73.9926223754883,40.73981857299805,-73.97408294677734,40.7617416381836
139933,-73.97114562988281,40.751224517822266,-73.98290252685547,40.7603874206543
139977,-74.01539611816406,40.7144660949707,-73.99447631835938,40.75064468383789
140060,-73.98777770996094,40.7413330078125,-73.97760772705078,40.75416946411133
140156,-73.95964050292969,40.7672004699707,-73.95964050292969,40.7672004699707
140282,-73.95997619628906,40.77000045776367,-73.9491195678711,40.7852897644043
140338,-73.9830551147461,40.74492645263672,-73.9654312133789,40.75457763671875
140709,-73.9632568359375,40.76900100708008,-73.96842956542969,40.76495742797852
140857,-73.98262023925781,40.750831604003906,-73.99424743652342,40.73545837402344
140957,-73.97409057617188,40.760032653808594,-73.95582580566406,40.77787399291992
141126,-73.96713256835938,40.75648498535156,-73.98300170898438,40.75979995727539
141234,-73.95631408691406,40.768150329589844,-73.948486328125,40.77809143066406
141292,-73.9712905883789,40.760398864746094,-73.98690795898438,40.75585174560547
141362,-74.00370025634766,40.72243118286133,-73.95854187011719,40.715599060058594
141441,-74.00908660888672,40.707481384277344,-73.95073699951173,40.71092987060547
141581,-73.98880004882812,40.73688125610352,-73.98845672607422,40.75902938842773
141664,-73.976318359375,40.78562545776367,-73.98548126220702,40.72671508789063
142051,-73.99329376220702,40.747234344482415,-74.00137329101562,40.73208236694336
142171,-73.95472717285155,40.77395248413085,-73.921630859375,40.776458740234375
142313,-73.98372650146483,40.78055191040039,-73.97052764892578,40.7681999206543
142632,-73.97722625732422,40.7547607421875,-74.00808715820312,40.748008728027344
142654,-73.97335052490234,40.76375198364258,-73.95012664794923,40.77996826171875
142812,-74.00592041015625,40.725730895996094,-73.97616577148438,40.75971603393555
142961,-73.98820495605469,40.74712371826172,-73.98974609375,40.75653076171875
143010,-73.97303009033203,40.75910568237305,-73.95256805419923,40.786445617675774
143128,-73.97347259521484,40.7635498046875,-73.99190521240234,40.72558975219727
143301,-73.98544311523438,40.778358459472656,-73.9762191772461,40.79078674316406
143351,-73.97752380371094,40.750736236572266,-73.9915771484375,40.75008773803711
143575,-73.9795379638672,40.76448440551758,-73.9583282470703,40.78131866455078
143813,-73.98136138916014,40.780433654785156,-73.99074554443358,40.775238037109375
143935,-73.95852661132812,40.77222442626953,-73.96102142333984,40.76076126098633
144081,-73.94686126708984,40.78023147583008,-73.94078063964844,40.78889846801758
144378,-73.98551940917969,40.76802062988281,-73.99359130859375,40.74687576293945
144676,-73.99890899658203,40.755069732666016,-73.92311096191406,40.69440078735352
144681,-73.9961929321289,40.74419784545898,-73.98442840576173,40.69158935546875
144784,-73.9846954345703,40.73945999145508,-73.9769287109375,40.75206756591797
144876,-73.9695053100586,40.74905395507813,-73.95635223388672,40.74737548828125
144942,-73.99585723876955,40.72283172607422,-74.0,40.72856903076172
145031,-73.95543670654298,40.76370620727539,-73.98217010498048,40.77542495727539
145583,-74.0009536743164,40.720619201660156,-73.97071075439453,40.6916389465332
145861,-73.97543334960938,40.75502014160156,-73.96601867675781,40.76169967651367
145957,-73.98502349853516,40.72409057617188,-74.00080108642578,40.729698181152344
146044,-73.98509979248048,40.732139587402344,-73.97663879394531,40.7227897644043
146112,-73.9969253540039,40.76258087158203,-73.95001983642578,40.773685455322266
146328,-73.9969711303711,40.72272872924805,-73.9922332763672,40.75823974609375
146481,-73.99838256835938,40.74546813964844,-73.95630645751955,40.8029899597168
146507,-73.97638702392578,40.788665771484375,-73.97637939453125,40.78076934814453
146564,-73.99981689453125,40.74327850341797,-73.99041748046875,40.7600212097168
146664,-73.9811248779297,40.77836608886719,-73.95482635498048,40.7694206237793
146810,-73.98160552978516,40.764259338378906,-73.98471069335938,40.760833740234375
146904,-73.9627227783203,40.7994384765625,-73.94852447509766,40.801513671875
147406,-73.96814727783203,40.76263427734375,-73.93716430664062,40.79196548461913
147439,-73.98368835449219,40.76715087890625,-73.96196746826173,40.75558853149415
147617,-73.97865295410156,40.789161682128906,-73.96898651123048,40.801849365234375
148150,-73.95732116699219,40.774578094482415,-73.93605041503906,40.84832000732422
148163,-73.98503875732422,40.72185134887695,-73.95272064208984,40.728309631347656
148194,-73.98732757568358,40.75603866577149,-74.00434875488281,40.73747634887695
148260,-74.00298309326173,40.76033020019531,-73.99466705322266,40.74570846557617
148444,-73.98575592041014,40.7630271911621,-73.95356750488281,40.77941131591797
148526,-73.99691772460938,40.714561462402344,-73.98191833496094,40.74486923217773
148541,-73.9728775024414,40.75569534301758,-73.98884582519531,40.73107528686523
148583,-73.78998565673827,40.64384841918945,-73.98033905029298,40.78227233886719
148647,-73.98397827148438,40.742820739746094,-73.97972869873048,40.73514938354492
148651,-73.97559356689453,40.75203323364258,-73.99112701416014,40.75041198730469
149015,-73.78191375732422,40.64468383789063,-73.91458129882812,40.8302001953125
149180,-73.96865844726562,40.75053787231445,-73.97693634033203,40.75452423095703
149625,-73.98269653320312,40.75102996826172,-74.00772857666014,40.732139587402344
149633,-74.00888061523438,40.7109603881836,-73.98162841796875,40.73260116577149
149774,-73.97704315185547,40.75596237182617,-73.9566650390625,40.77122497558594
149792,-73.98152923583984,40.76157760620117,-73.97372436523438,40.79301834106445
150063,-73.97170257568358,40.74614334106445,-73.98878479003906,40.744384765625
150265,-74.00495910644531,40.748191833496094,-73.98912048339844,40.74803161621094
150427,-73.97460174560547,40.75352096557617,-73.99622344970702,40.742839813232415
150516,-73.9786148071289,40.75360870361328,-73.92471313476562,40.77182388305664
150519,-73.97539520263672,40.76210021972656,-74.00041961669923,40.73061752319336
150677,-73.96204376220702,40.759708404541016,-73.95098876953125,40.78603744506836
150873,-73.98829650878906,40.72785568237305,-73.98086547851562,40.72959518432617
150887,-73.98622131347656,40.77884292602539,-73.97879791259766,40.78936767578125
151432,-73.97537994384766,40.76115798950195,-73.99092102050781,40.73440551757813
151667,-73.9909896850586,40.76062774658203,-73.99432373046875,40.741111755371094
151807,-73.95541381835938,40.77988052368164,-73.9491195678711,40.781471252441406
151868,-73.99161529541014,40.73180770874024,-73.98078155517578,40.77825927734375
151912,-73.99113464355469,40.73320770263672,-74.01026153564453,40.71670913696289
151928,-73.99356842041014,40.75227355957031,-73.9837875366211,40.7755012512207
151948,-73.99398803710938,40.731910705566406,-74.0047836303711,40.73159790039063
152002,-73.95587158203125,40.76796340942383,-73.95193481445312,40.776947021484375
152054,-73.99706268310547,40.74713134765625,-73.98800659179686,40.75982666015625
152158,-73.98352813720702,40.74418640136719,-73.98839569091797,40.72412872314453
152637,-74.00430297851562,40.71299743652344,-73.95989990234375,40.762550354003906
152732,-73.9706039428711,40.755943298339844,-73.98490142822266,40.7602653503418
152874,-74.00762176513672,40.740814208984375,-73.96257781982422,40.75529098510742
152963,-73.9872817993164,40.759521484375,-73.99640655517578,40.71634292602539
153467,-73.99385833740234,40.7616081237793,-73.99385833740234,40.7616081237793
153681,-73.989013671875,40.7495002746582,-73.98632049560547,40.75902557373047
153778,-73.96226501464845,40.77910232543945,-73.97599029541014,40.75006103515625
153823,-73.97645568847656,40.764137268066406,-73.99018859863281,40.75669479370117
154385,-73.97643280029298,40.75183868408203,-73.98905181884766,40.729190826416016
154504,-73.97358703613281,40.74832153320313,-73.98876190185547,40.71058654785156
154694,-73.95409393310547,40.76404190063477,-73.95573425292969,40.77227783203125
154794,-73.98955535888672,40.75225067138672,-73.97936248779298,40.7522087097168
154859,-73.99113464355469,40.717376708984375,-73.98209381103516,40.74046325683594
155077,-73.96080017089844,40.80163192749024,-73.95489501953125,40.80419158935547
155099,-73.98829650878906,40.736907958984375,-73.99181365966798,40.74413299560547
155550,-74.00274658203125,40.7522087097168,-73.98754119873048,40.76621627807617
155623,-73.99112701416014,40.749675750732415,-73.98658752441406,40.74065399169922
155654,-74.00958251953125,40.713600158691406,-74.0019989013672,40.71931838989258
155667,-73.95561981201173,40.779632568359375,-73.95950317382812,40.76716613769531
155916,-73.97514343261719,40.76533889770508,-73.97455596923827,40.7607536315918
156174,-74.00788116455078,40.73881149291992,-73.98853302001955,40.740230560302734
156760,-73.98666381835938,40.76227951049805,-73.96621704101562,40.78954315185547
156993,-74.0087890625,40.7114486694336,-74.00489044189453,40.718849182128906
157009,-73.96007537841797,40.770694732666016,-73.95498657226562,40.77740478515625
157078,-73.99313354492188,40.762996673583984,-73.98162078857422,40.76544189453125
157508,-73.9874267578125,40.72904586791992,-73.95574188232422,40.71969604492188
157713,-73.9554443359375,40.714115142822266,-73.94957733154298,40.715415954589844
158077,-73.97285461425781,40.76341247558594,-73.9678192138672,40.75593566894531
158159,-73.96939086914062,40.76320266723633,-73.98131561279298,40.77444839477539
158263,-73.97472381591797,40.75887680053711,-73.96256256103516,40.77010726928711
158313,-73.9609832763672,40.76086044311523,-73.99124145507811,40.750484466552734
158470,-73.9795913696289,40.76613998413085,-73.97653198242188,40.75497055053711
158607,-73.9822998046875,40.772552490234375,-73.95427703857422,40.80578231811523
158685,-73.998046875,40.75100708007813,-73.98664093017578,40.759143829345696
158874,-73.99452209472656,40.74599838256836,-74.00975799560547,40.73255157470703
159053,-73.94483947753906,40.77937316894531,-73.94963073730467,40.784912109375
159314,-73.97440338134766,40.79106521606445,-73.96443939208984,40.80159378051758
159652,-73.98980712890625,40.73542785644531,-74.00102996826173,40.7511100769043
160201,-73.9558334350586,40.77619934082031,-74.00348663330078,40.7323112487793
160333,-73.98590850830078,40.76393127441406,-73.98332977294923,40.775821685791016
160630,-74.00444030761719,40.7471923828125,-73.98892211914062,40.7498893737793
160638,-73.97364044189453,40.760566711425774,-73.98591613769531,40.77771759033203
160969,-73.95417022705078,40.78409194946289,-73.94039154052734,40.822303771972656
161084,-73.98226928710938,40.76834106445313,-73.97492218017578,40.76189422607422
161189,-73.96643829345702,40.77000045776367,-73.96063232421875,40.778221130371094
161245,-73.96331787109375,40.76340103149415,-74.00598907470702,40.740440368652344
161594,-73.99744415283203,40.674537658691406,-74.01201629638672,40.67572021484375
161808,-73.94857025146483,40.783119201660156,-73.9940185546875,40.72465896606445
161843,-73.99242401123048,40.721275329589844,-73.99983978271484,40.71928024291992
161904,-73.96163177490234,40.75596618652344,-74.00825500488281,40.736236572265625
162008,-73.99987030029298,40.73822784423828,-73.9926223754883,40.7275619506836
162486,-74.00492095947266,40.74089050292969,-73.78973388671875,40.647056579589844
162811,-73.97434234619139,40.750736236572266,-73.98481750488281,40.76253128051758
163043,-73.97364807128906,40.76382064819336,-73.97624206542969,40.7599983215332
163110,-73.9900894165039,40.73284149169922,-73.9703826904297,40.75627517700195
163242,-73.98335266113281,40.72759628295898,-73.99334716796875,40.71928024291992
163332,-73.98976898193358,40.735164642333984,-73.9803695678711,40.74261474609375
163359,-74.00811767578125,40.73952865600585,-73.99213409423827,40.725257873535156
163376,-73.97879791259766,40.75255584716797,-73.89505767822266,40.74095916748047
163549,-73.99967193603516,40.724552154541016,-74.00659942626955,40.73097610473633
163552,-73.96929931640625,40.7626838684082,-73.98430633544923,40.753326416015625
163621,-74.01486206054686,40.709659576416016,-73.98545837402342,40.73870849609375
163690,-73.97990417480467,40.7463264465332,-73.99788665771484,40.71807861328125
163742,-73.97467041015625,40.78855895996094,-73.96186828613281,40.79796981811523
163755,-73.99409484863281,40.75130081176758,-73.98731231689453,40.7594108581543
163925,-73.97242736816406,40.762611389160156,-74.00727844238281,40.727760314941406
164000,-73.98538970947266,40.74458312988281,-73.97589874267578,40.754783630371094
164120,-73.99224090576173,40.74391174316406,-73.98685455322266,40.73805236816406
164211,-73.96038818359375,40.7759017944336,-73.9656982421875,40.766109466552734
164216,-73.97837829589844,40.76226043701172,-73.98294830322266,40.771648406982415
164691,-73.99689483642578,40.72244644165039,-73.99373626708984,40.75718688964844
164795,-73.86380767822266,40.76985931396485,-73.96812438964845,40.6800537109375
164924,-73.99256896972656,40.743160247802734,-73.9806900024414,40.75981140136719
165077,-73.953369140625,40.78257751464844,-73.95231628417969,40.777076721191406
165125,-73.98963165283203,40.72594833374024,-74.00263214111328,40.72497940063477
165280,-73.95969390869139,40.81403350830078,-73.9827423095703,40.77220916748047
165338,-73.99063110351562,40.75605010986328,-74.00894927978516,40.72705078125
165615,-73.98033142089844,40.76264190673828,-73.96893310546875,40.7664794921875
165667,-73.87496948242188,40.77389526367188,-73.97451782226562,40.66746139526367
165803,-73.95265960693358,40.79225540161133,-73.97698974609375,40.7591667175293
166092,-73.98866271972656,40.72742080688477,-73.98558044433594,40.74654006958008
166438,-73.98162841796875,40.779930114746094,-73.97010803222656,40.767967224121094
166454,-73.99102020263672,40.73005676269531,-73.97168731689453,40.79126739501953
166513,-74.00841522216798,40.714500427246094,-74.01078033447266,40.72626876831055
166693,-73.94615936279298,40.773040771484375,-73.99138641357422,40.75035095214844
166905,-74.00545501708984,40.7265625,-74.01063537597656,40.71760177612305
166983,-73.9613265991211,40.768898010253906,-73.97824859619139,40.784969329833984
167230,-73.98732757568358,40.76566696166992,-73.99116516113281,40.75098037719727
167245,-73.8636016845703,40.7697868347168,-73.84507751464845,40.72390747070313
167442,-73.9714584350586,40.79492568969727,-73.94853973388672,40.8289451599121
167457,-73.96881866455078,40.75727081298828,-73.95215606689453,40.78972625732422
167715,-73.99877166748048,40.73907470703125,-73.99014282226562,40.73436737060547
167929,-73.97962188720702,40.76028060913085,-73.99281311035155,40.69785690307617
